,,Target,the dart is on the wall,target,135168752,M1_Noun_transitivebeg_7,,F2_Noun_transitivebeg_7,,,5,7,1,
,,P1,the art is on the wall,mp,54508011,,,,,,,,,
,,P2,the heart is on the wall,mp,122500636,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the dartboard is on the wall,assoc,98658545,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the paint is on the wall,assoc,37101451,,,,,,,,,
,,Un,the plant is on the wall,un,69584754,,,,,,,,,
,,,,,,,,,,,,,,
,guy,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,A guy flies a broomstick,target,30873232,M1_Noun_transitivebeg_8,,F2_Noun_transitivebeg_8,,,8,7,1,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The woman flies a broomstick,coord,31684154,,,,,,,,,
,,S2,The girl flies a broomstick,coord,247800832,,,,,,,,,
,,Un,The boy flies a broomstick,coord,88844014,,,,,,,,,
,,Un,The bear has a broomstick,un,162435824,,,,,,,,,
,,,,,,,,,,,,,,
,hammer,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the hammer solves the problem,target,221714875,M1_Noun_transitivebeg_9,,F2_Noun_transitivebeg_9,,,7,7,2,
,,P1,the hamper solves the problem,mp,292671560,,,,,,,,,
,,P2,the hanger solves the problem,mp,197894261,,,,,,,,,
,,P3,the scanner solves the problem,distant,3322510,,,,,,,,,
,,S1,the saw solves the problem,coord,112072841,,,,,,,,,
,,S2,the spanner solves the problem,coord,234851836,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,butterfly,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,The butterfly flutters it's wings,target,262034852,M1_Noun_transitivebeg_14,,F2_Noun_transitivebeg_14,,,6,7,3,
,,P1,x,x,x,,,,,,,,,
,,P2,The fly  flutters it's wings,distant,781520,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The dragonfly  flutters it's wings,coord,117170536,,,,,,,,,
,,S2,The bee  flutters it's wings,coord,401178718,,,,,,,,,
,,Un,The bird  flutters it's wings,coord,145892687,,,,,,,,,
,,Un,The ladybird flutters it's wings,coord,54079714,,,,,,,,,
,,,,,,,,,,,,,,
,fly,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the fly flies in the air,target,275672639,M1_Noun_transitivebeg_18,,F2_Noun_transitivebeg_18,,,7,7,1,
,,P1,the flea flies in the air,mp,95865452154,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the plane flies in the sky,coord,119845582,,,,,,,,,
,,S2,the bee flies in the air,coord,401178718,,,,,,,,,
,,Un,the bird flies in the air,un,145892687,,,,,,,,,
,,Un,the man in ties flies in the air,un,30873232,,,,,,,,,
,,,,,,,,,,,,,,
,rainbow,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the rainbow brightens his day,target,132632972,M1_Noun_transitivebeg_19,,F2_Noun_transitivebeg_19,,,6,7,2,
,,P1,the crossbow brightens his day,distant,79178638,,,,,,,,,
,,P2,the raincoat cheers him up,distant/coord,289942922,,,,,,,,,
,,P3,the bow brightens his day,distant,38261293,,,,,,,,,
,,S1,the sunset brightens his day,coord,15135205,,,,,,,,,
,,S2,the umberella brightens his day,coord,4096061,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,art,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the art decorates the wall,target,54508011,M1_Noun_transitivebeg_20, ,F2_Noun_transitivebeg_20,,,8,6,1,
,,P1,the heart decorates the wall,mp,122500636,,,,,,,,,
,,P2,the dart decorates the wall,mp,135168752,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the paintbrush decorates the wall,assoc,21963649,,,,,,,,,
,,S2,the paint decorates the wall,assoc,37101451,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,the plant decorates the wall,un,69584754,,,,,,,,,
,,,,,,,,,,,,,,
,secretary,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the secretary opens a letter,target,165377375,,M2_Noun_transitivebeg_21,F2_Noun_transitivebeg_21,,,8,7,4,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the soldier opens a letter,coord,225659794,,,,,,,,,
,,S2,the child opens a letter,coord,168621560,,,,,,,,,
,,Un,the judge opens a letter,coord,316982918,,,,,,,,,
,,Un,the santa opens a letter,un,328977077,,,,,,,,,
,,,,,,,,,,,,,,
,friend,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the friend gives a gift,target,357762089,,M2_Noun_transitivebeg_24,F2_Noun_transitivebeg_24,,,8,4,1,
,,P1,the french give a gift,mp,340157162,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the enemy gives a gift,coord,2120374,,,,,,,,,
,,S2,the mother gives a gift,coord,221321752,,,,,,,,,
,,Un,the father gives a gift,un,364209767,,,,,,,,,
,,Un,the friends give a gift,un,233240983,,,,,,,,,
,,,,,,,,,,,,,,
,family,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the family helps the man,target,383312308,,M2_Noun_transitivebeg_27,F2_Noun_transitivebeg_27,,,8,6,3,
,,P1,x,x,x,,,,,,,,,
,,P2,the fax helps the man,distant,270895163,,,,,,,,,
,,P3,the pharmacy helps the man,distant,300552995,,,,,,,,,
,,S1,the policeman helps the man,coord,384619180,,,,,,,,,
,,S2,the church helps the man,coord,194390858,,,,,,,,,
,,Un,the hospital helps the man,un,370382288,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,glass,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the glass holds a drink,target,123784216,,M2_Noun_transitivebeg_31,F2_Noun_transitivebeg_31,,,7,7,1,
,,P1,the lass holds a drink,mp,283644452,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the cup holds a drink,assoc,61468480,,,,,,,,,
,,S2,the pot holds a drink,assoc,17010621,,,,,,,,,
,,Un,the man holds a drink,un,24118450,,,,,,,,,
,,Un,the woman holds a drink,un,48948737,,,,,,,,,
,,,,,,,,,,,,,,
,hug,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the hug welcomes the woman,target,1451624,,M2_Noun_transitivebeg_35,F2_Noun_transitivebeg_35,,,6,6,1,
,,P1,the mug welcomes the woman,mp,48948737,,,,,,,,,
,,P2,the rug welcomes the woman,mp,96591748,,,,,,,,,
,,P3,the hut welcomes the woman,mp,162831755,,,,,,,,,
,,S1,the kiss welcomes the woman,coord,255768052,,,,,,,,,
,,S2,the handshake welcomes the woman,coord,284904062,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,TV,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the TV entertains the child,target,102467006,,M2_Noun_transitivebeg_37,F2_Noun_transitivebeg_37,,,8,7,2,
,,P1,the teepee entertains the child,mp,263392979,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,the tea entertains the child,distant,153884597,,,,,,,,,
,,S1,the radio entertains the child,assoc,2038753,,,,,,,,,
,,S2,the bath entertains the child,assoc,74189155,,,,,,,,,
,,Un,the computer entertain the child,un,200231804,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,hospital,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the hospital helps him,target,156022646,,M2_Noun_transitivebeg_38,F2_Noun_transitivebeg_38,,,8,7,3,
,,P1,the hostel helps him,distant,230648185,,,,,,,,,
,,P2,the hosepipe helps him,distant,106051277,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the ambulance helps him,assoc,113421097,,,,,,,,,
,,S2,the stethoscope helps him,assoc,173685527,,,,,,,,,
,,Un,the plaster helps him,un,9778298,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,picture,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the picture tells a story,target,313920950,,M2_Noun_transitivebeg_41,F2_Noun_transitivebeg_41,,,8,7,2,
,,P1,the pitcher tells a story,mp,9879619,,,,,,,,,
,,P2,the pitch tells a story,distant,154603907,,,,,,,,,
,,P3,the book tells a story,assoc,96598565,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,the gran tells a story,un,14145437,,,,,,,,,
,,Un,the child tells a story,un,132348320,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,child,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the child feeds the animal,target,41145079,,M2_Noun_transitivebeg_43,F2_Noun_transitivebeg_43,,,8,7,1,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,the woman feeds the animal,coord,109044230,,,,,,,,,
,,S1,the man feeds the animal,coord,296068706,,,,,,,,,
,,S2,the animal feeds the animal,coord,251619766,,,,,,,,,
,,Un,the farmer feeds the animal,coord,330972647,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,body,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,his body likes the sun,target,132727688,,M2_Noun_transitivebeg_45,F2_Noun_transitivebeg_45,,,8,7,2,
,,P1,his baby likes the sun,distant,287113838,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,his foot likes the sun,assoc,223880488,,,,,,,,,
,,S2,his arm likes the sun,assoc,270431966,,,,,,,,,
,,Un,his plant likes the sun,un,377564509,,,,,,,,,
,,Un,his hand likes the sun,un,286591424,,,,,,,,,
,,,,,,,,,,,,,,
,sea,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the sea soothes the man,target,412963630,,M2_Noun_transitivebeg_50,F2_Noun_transitivebeg_50,,,8,7,1,
,,P1,the tea soothes the man,mp,33978516,,,,,,,,,
,,P2,the bee soothes the man,mp,159761339,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the bath soothes the man,assoc,13681709,,,,,,,,,
,,S2,the jacuzzi soothes the man,assoc,99983423,,,,,,,,,
,,Un,the sand soothes the man,coord,213316588,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,book,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,The book fascinates the man,target,343235408,,M2_Noun_transitivebeg_51,F2_Noun_transitivebeg_51,,,8,7,1,
,,P1,The bike fascinates the man,close,26646892,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the paper fascinates the man,assoc,5673755,,,,,,,,,
,,S2,the library fasicnates the man,coord,108584921,,,,,,,,,
,,Un,the clothes fascinates the man,assoc,49208377,,,,,,,,,
,,Un,the film fascinates the man,assoc,276568709,,,,,,,,,
,,,,,,,,,,,,,,
,market,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,The market sells fruit,target,50418013,,M2_Noun_transitivebeg_52,F2_Noun_transitivebeg_52,,,8,7,2,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The shop sells fruit,coord,127336061,,,,,,,,,
,,S2,The supermarket sells fruit,coord,85627606,,,,,,,,,
,,Un,The man sells fruit,un,289461785,,,,,,,,,
,,Un,The woman sells fruit,un,376125382,,,,,,,,,
,,,,,,,,,,,,,,
,building,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the building contains lots of people,target,212767738,,M2_Noun_transitivebeg_54,F2_Noun_transitivebeg_54,,,8,7,2,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the lift contains lots of people,assoc,217343509,,,,,,,,,
,,S2,the tent conatins lots of people,coord,256329337,,,,,,,,,
,,Un,the park conatins lots of people,un,289765559,,,,,,,,,
,,Un,the bus conatins lots of people,un,88940851,,,,,,,,,
,,,,,,,,,,,,,,
,film,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,The film entertains the man,target,276568709,,M2_Noun_transitivebeg_56,F2_Noun_transitivebeg_56,,,8,7,1,
,,P1,The kiln entertains the man,x,72827986,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The theatre entertains the man,assoc,149938298,,,,,,,,,
,,S2,The radio entertains the man,assoc,263064374,,,,,,,,,
,,Un,The book entertains the man,un,343235408,,,,,,,,,
,,Un,The paper entertains the man,un,263064335,,,,,,,,,
,,,,,,,,,,,,,,
,garden,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,The garden impresses people,target,10630510,,M2_Noun_transitivebeg_57,F2_Noun_transitivebeg_57,,,8,7,2,
,,P1,x,x,x,,,,,,,,,
,,P2,The curtain impresses people,distant,282676250,,,,,,,,,
,,P3,The guard impresses people,distant,159601043,,,,,,,,,
,,S1,The flower impresses people,assoc,175481372,,,,,,,,,
,,S2,The farmer impresses people,assoc,389753290,,,,,,,,,
,,Un,The house impresses people,coord,90784409,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,baby,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the baby distracts her,target,66045379,,M2_Noun_transitivebeg_60,F2_Noun_transitivebeg_60,,,8,7,2,
,,P1,x,x,x,,,,,,,,,
,,P2,the bay distracts her,close,344654801,,,,,,,,,
,,P3,the bee distracts her,distant,160525967,,,,,,,,,
,,S1,the girl distracts her,coord,281311811,,,,,,,,,
,,S2,the boy distracts her,coord,54826561,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,the doll distracts her,assoc,178210733,,,,,,,,,
,,,,,,,,,,,,,,
,men,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the men eat the food,target,281080655,,M2_Noun_transitivebeg_63,F2_Noun_transitivebeg_63,,,8,7,1,
,,P1,the hen eats the food,mp,368721296,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the women eat the food,assoc,172085822,,,,,,,,,
,,S2,the boys eat the food,assoc,177483386,,,,,,,,,
,,Un,the man eats the food,un,183077327,,,,,,,,,
,,Un,the children eat the food,un,177483386,,,,,,,,,
,,,,,,,,,,,,,,
,police,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,Police help people,target,140116000,,M2_Noun_transitivebeg_65,F2_Noun_transitivebeg_65,,,8,7,2,
,,P1,Palace helps people,distant,118052080,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,Doctors help people,coord,31871541,,,,,,,,,
,,S2,Firemen help the people,coord,110384090,,,,,,,,,
,,Un,Ambulance men help people,un,113421097,,,,,,,,,
,,Un,helmets help the people,un,537967154,,,,,,,,,
,,,,,,,,,,,,,,
,children,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the children like the sun,target,45589032,,M2_Noun_transitivebeg_66,F2_Noun_transitivebeg_66,,,8,7,2,
,,P1,the chillies like the sun,distant,23479177,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,the chickens like the sun,distant,146137661,,,,,,,,,
,,S1,the parents like the sun,coord,271214891,,,,,,,,,
,,S2,the animals like the sun,coord,209477950,,,,,,,,,
,,Un,the woman like the sun,un,19178037,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,night,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the night exhausted him,target,147104249,,M2_Noun_transitivebeg_68,F2_Noun_transitivebeg_68,,,8,7,1,
,,P1,the flight exhausted him,mp,35039263,,,,,,,,,
,,P2,the kite exhausted him,mp,142051378,,,,,,,,,
,,P3,the fight exhaused him,mp,122469562,,,,,,,,,
,,S1,x,x,x,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the move exhausted him,un,169894820,,,,,,,,,
,,Un,the excercise exhausted him,un,99256847,,,,,,,,,
,,,,,,,,,,,,,,
,money,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the money helps the child,target,206032045,,M2_Noun_transitivebeg_69,F2_Noun_transitivebeg_69,,,8,7,2,
,,P1,the honey helps the child,mp,48475351,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,the pony helps the child,close,248994679,,,,,,,,,
,,S1,the gift helps the child,coord,53354971,,,,,,,,,
,,S2,the tool helps the child,coord,41138272,,,,,,,,,
,,Un,the book helps the child,un,81476065,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,people,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the people wear a hat,target,66630172,,M2_Noun_transitivebeg_70,F2_Noun_transitivebeg_70,,,8,7,2,
,,P1,the pupil wears a hat,mp,378042577,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the animals wear a hat,coord,266049689,,,,,,,,,
,,S2,the person wears a hat,assoc,305547781,,,,,,,,,
,,Un,the manikins wear a hat,coord,58824520,,,,,,,,,
,,Un,the hedgehog wears a hat,coord,155998067,,,,,,,,,
,,,,,,,,,,,,,,
,spot,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the spot distracts his friend,target,212377462,,M2_Noun_transitivebeg_71,F2_Noun_transitivebeg_71,,,8,6,1,
,,P1,the yacht distracts his friend,mp,135882398,,,,,,,,,
,,P2,the pot distracts his friend,mp,102442264,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the cut distracts his friend,coord,309970697,,,,,,,,,
,,S2,the cream distracts his friend,assoc,191667893,,,,,,,,,
,,Un,the noise distracts his friend,un,76901272,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,brother,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the brother lifts the shopping,target,192227978,,M2_Noun_transitivebeg_72,F2_Noun_transitivebeg_72,,,8,6,2,
,,P1,the mother lifts the shopping,close,294738866,,,,,,,,,
,,P2,the father lifts the shopping,distant,378601357,,,,,,,,,
,,P3,x,x,,,,,,,,,,
,,S1,the sister lifts the shopping,assoc,30672154,,,,,,,,,
,,S2,the wife lifts the shopping,coord,305322425,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,Un,the animal lifts the shopping,un,117622096,,,,,,,,,
,,,,,,,,,,,,,,
,cook,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the cook tastes the food,target,109008392,,M2_Noun_transitivebeg_73,F2_Noun_transitivebeg_73,,,8,6,1,
,,P1,x,x,x,,,,,,,,,
,,P2,the cock tastes the food,mp,368721296,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the waiter tastes the food,assoc,110620211,,,,,,,,,
,,S2,the customer tastes the food,assoc,142786210,,,,,,,,,
,,Un,the child tastes the food,un,64608,,,,,,,,,
,,Un,the cat tastes the food,un,273334064,,,,,,,,,
,,,,,,,,,,,,,,
,lad,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the lad provides the water,target,387320146,,M2_Noun_transitivebeg_74,F2_Noun_transitivebeg_74,,,5,6,1,
,,P1,x,x,x,,,,,,,,,
,,P2,the dad provides the water,mp,305099777,,,,,,,,,
,,P3,the lass provides the water,mp,391284280,,,,,,,,,
,,S1,the mum provides the water,coord,378855697,,,,,,,,,
,,S2,x,x,x,,,,,,,,,
,,Un,the waterfall provides the water,un,262980617,,,,,,,,,
,,Un,the tap provides the water,un,13681709,,,,,,,,,
,,,,,,,,,,,,,,
,government,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,The government provides support,target,216091441,,M2_Noun_transitivebeg_75,F2_Noun_transitivebeg_75,,,8,4,3,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,The president provides support,assoc,240517264,,,,,,,,,
,,S2,The queen provides support,assoc,40450855,,,,,,,,,
,,Un,The frame provides support,un,18869171,,,,,,,,,
,,Un,The braces provides support,distant,160836320,,,,,,,,,
,,,,,,,,,,,,,,
,dishcloth,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,she uses a dishcloth,target,286596803,,M2_Noun_transitivebeg_76,F2_Noun_transitivebeg_76,,,2,7,2,
,,P1,she uses a flannel,distant,24589580,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,she uses a dishbrush,coord,55320586,,,,,,,,,
,,S2,she uses a toothbrush,coord,155461550,,,,,,,,,
,,Un,she uses an oven glove,un,31468510,,,,,,,,,
,,Un,she uses a sink,un,155473094,,,,,,,,,
,,,,,,,,,,,,,,
,mouthwash,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the mouthwash looks disgusting,target,359669354,,M2_Noun_transitivebeg_77,F2_Noun_transitivebeg_77,,,3,7,2,
,,P1,the mouth looks disgusting,distant,303350900,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the toothbrush looks disgusting,assoc,333669041,,,,,,,,,
,,S2,the toothpaste looks disgusting,assoc,18476004,,,,,,,,,
,,Un,the wines looks disgusting,un,16776497,,,,,,,,,
,,Un,the tooth looks disgusting,un,211296514,,,,,,,,,
,,,,,,,,,,,,,,
,cardigan,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the cardigan keeps her warm,target,262194317,,M2_Noun_transitivebeg_78,F2_Noun_transitivebeg_78,,,5,7,3,
,,P1,x,x,x,,,,,,,,,
,,P2,x,x,x,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the jumper keeps him warm,coord,17952737,,,,,,,,,
,,S2,the scarf keeps her warm,coord,220796884,,,,,,,,,
,,Un,the coat keeps him warm,un,125317343,,,,,,,,,
,,Un,the fire keeps her warm,un,322340546,,,,,,,,,
,,,,,,,,,,,,,,
,windmill,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the windmill keeps him busy,target,376154074,,M2_Noun_transitivebeg_79,F2_Noun_transitivebeg_79,,,5,7,2,
,,P1,the treadmill keeps him busy,distant,293829731,,,,,,,,,
,,P2,the hand drill keeps him busy,distant,160490927,,,,,,,,,
,,P3,x,X,x,,,,,,,,,
,,S1,the fan keeps him busy,coord,86530687,,,,,,,,,
,,S2,the lighthouse keeps him busy,coord,281642321,,,,,,,,,
,,Un,the saw keeps him busy,un,335716481,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,goldfish,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,the goldfish impresses her,target,3172869,,M2_Noun_transitivebeg_80,F2_Noun_transitivebeg_80,,,5,7,2,
,,P1,the starfish impresses her,distant,186985487,,,,,,,,,
,,P2,the gold dish impresses her,mp,265482617,,,,,,,,,
,,P3,x,x,x,,,,,,,,,
,,S1,the goldfish bowl impresses her,assoc,258806957,,,,,,,,,
,,S2,the clownfish impresses her,coord,124683919,,,,,,,,,
,,Un,the goldplate impresses her,un,26890802,,,,,,,,,
,,Un,x,x,x,,,,,,,,,
,,,,,,,,,,,,,,
,doorbell,,Linguistic unit,P type,Image ID,Male 1,Male 2,Female 2,,,Freq bin,Conc bin,Syllable,
,,Target,he hears the doorbell,target,26105294,,M2_Noun_transitivebeg_81,F2_Noun_transitivebeg_81,,,5,7,2,
